session_test_id,age,headphones,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_2,wpe,10,138322,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_2,observed,10,138322,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_2,dil_cr1,40,138322,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_2,dil_oracle,30,138322,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_2,hidden_ref,80,138322,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,wpe,20,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,hidden_ref,100,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,observed,10,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,dil_oracle,50,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,dil_cr1,20,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,reference,100,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_2,buddy,60,82273,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,hidden_ref,85,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,observed,20,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,wpe,30,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,reference,100,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,buddy,75,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,dil_oracle,45,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_2,dil_cr1,35,60256,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,dil_cr1,30,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,hidden_ref,60,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,buddy,70,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,dil_oracle,40,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,reference,80,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,wpe,30,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_803_1,observed,30,61504,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,reference,85,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,buddy,55,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,dil_cr1,20,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,wpe,30,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,observed,25,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,dil_oracle,65,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_508_1,hidden_ref,100,66327,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,reference,75,47211,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,buddy,45,47211,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,dil_cr1,0,47211,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,wpe,0,47211,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,hidden_ref,90,47211,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,observed,15,47211,
dil_libri_mushra_v3,27,yes,8c2f124c-f81c-4bed-9e9c-4c14ca7d4ba8,trial_403a_1,dil_oracle,30,47211,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,buddy,20,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,hidden_ref,80,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,wpe,62,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,observed,45,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,reference,80,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,dil_cr1,55,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_1,dil_oracle,65,282741,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,observed,50,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,reference,95,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,wpe,70,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,hidden_ref,95,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,dil_oracle,70,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,buddy,35,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_2,dil_cr1,60,156782,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,reference,80,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,hidden_ref,80,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,observed,45,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,dil_cr1,60,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,wpe,45,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,buddy,35,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_803_1,dil_oracle,60,131832,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,hidden_ref,90,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,reference,91,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,dil_cr1,20,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,observed,20,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,dil_oracle,35,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,wpe,9,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_2,buddy,50,140172,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,observed,60,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,dil_cr1,70,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,hidden_ref,100,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,buddy,65,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,reference,100,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,wpe,73,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_508_2,dil_oracle,65,157094,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,dil_cr1,20,122615,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,dil_oracle,50,122615,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,reference,100,122615,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,wpe,40,122615,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,observed,20,122615,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,hidden_ref,100,122615,
dil_libri_mushra_v3,49,yes,0d23e134-7fcc-459d-9963-6486a201143a,trial_403a_1,buddy,60,122615,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,observed,10,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,reference,100,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,hidden_ref,100,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,dil_cr1,3,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,wpe,27,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,buddy,81,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_2,dil_oracle,50,117795,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,reference,100,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,buddy,66,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,dil_oracle,25,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,observed,8,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,dil_cr1,29,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,hidden_ref,100,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_2,wpe,5,54294,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,reference,91,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,wpe,30,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,dil_oracle,15,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,hidden_ref,100,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,observed,38,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,dil_cr1,52,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_2,buddy,73,55676,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,observed,45,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,buddy,27,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,dil_oracle,53,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,hidden_ref,100,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,dil_cr1,65,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,reference,100,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_508_1,wpe,52,47328,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,dil_oracle,45,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,dil_cr1,53,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,wpe,27,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,hidden_ref,100,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,reference,85,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,buddy,41,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_803_1,observed,51,54707,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,hidden_ref,100,50297,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,dil_oracle,67,50297,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,buddy,92,50297,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,dil_cr1,51,50297,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,wpe,72,50297,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,reference,100,50297,
dil_libri_mushra_v3,24,yes,9120f14b-6793-44aa-a278-3ba5c2ac29bd,trial_403a_1,observed,40,50297,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,reference,80,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,dil_cr1,0,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,wpe,0,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,hidden_ref,100,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,dil_oracle,4,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,observed,4,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_1,buddy,58,86892,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,wpe,0,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,buddy,76,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,dil_cr1,0,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,observed,5,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,hidden_ref,100,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,dil_oracle,29,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_403a_2,reference,58,72608,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,buddy,100,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,observed,0,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,reference,67,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,hidden_ref,69,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,wpe,31,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,dil_cr1,16,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_1,dil_oracle,35,70955,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,buddy,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,wpe,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,reference,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,dil_oracle,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,dil_cr1,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,observed,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_1,hidden_ref,100,5214,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,hidden_ref,69,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,buddy,100,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,observed,0,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,reference,69,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,dil_oracle,8,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,dil_cr1,7,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_508_2,wpe,21,50849,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,dil_oracle,53,60767,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,dil_cr1,57,60767,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,hidden_ref,100,60767,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,wpe,33,60767,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,reference,99,60767,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,buddy,73,60767,
dil_libri_mushra_v3,20,yes,936bcf8e-d41a-492d-b673-ac1c58e1a8e3,trial_803_2,observed,43,60767,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,hidden_ref,91,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,dil_cr1,7,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,wpe,16,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,dil_oracle,25,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,reference,88,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,observed,26,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_1,buddy,100,157558,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,buddy,11,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,dil_oracle,48,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,reference,79,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,dil_cr1,29,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,observed,10,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,wpe,50,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_1,hidden_ref,89,85113,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,observed,9,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,reference,90,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,dil_cr1,29,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,dil_oracle,29,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,wpe,49,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,buddy,50,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_1,hidden_ref,88,59896,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,wpe,14,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,dil_cr1,13,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,reference,88,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,buddy,52,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,dil_oracle,14,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,hidden_ref,88,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_403a_2,observed,13,28520,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,wpe,28,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,hidden_ref,89,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,dil_oracle,13,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,observed,12,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,buddy,30,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,reference,87,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_508_2,dil_cr1,17,26619,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,buddy,53,42076,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,dil_cr1,10,42076,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,reference,89,42076,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,wpe,26,42076,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,hidden_ref,89,42076,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,dil_oracle,51,42076,
dil_libri_mushra_v3,21,yes,65bab761-81be-45f1-9ded-06c96ed7e830,trial_803_2,observed,3,42076,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,reference,96,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,wpe,2,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,hidden_ref,99,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,dil_oracle,18,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,observed,0,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,dil_cr1,27,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_1,buddy,80,48740,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,observed,50,45377,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,hidden_ref,94,45377,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,dil_cr1,62,45377,
